PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,2015,11,76.875,68.1,51.68,54.83,69.1,78.24,82.45,80.83,78.57,78.88,78.29,86.42,82.95,74.33
RH2M,2015,11,77.5,64.03,50.63,47.67,60.64,70.4,72.36,67.51,65.69,67.8,72.1,85.01,83.02,67.33
RH2M,2015,11.5,75,70.71,69.44,77.38,75.66,80.32,83.05,83.8,86.06,82.26,78.91,75.69,71.56,77.96
RH2M,2015,11.5,75.625,67.34,60.82,69.11,75.86,82.82,86.92,88.55,89.87,86.25,82.39,80.74,74.03,78.83
RH2M,2015,11.5,76.25,68.24,56.06,61.69,73.7,82,88.02,89.27,88.84,86.32,82.08,86.08,76.27,78.34
RH2M,2015,11.5,76.875,65.22,50.27,53.74,66.88,76.16,80.24,77.25,75.34,75.88,74.71,85.89,80.55,71.96
RH2M,2015,11.5,77.5,62.04,48.79,47.64,61.34,70.64,71.85,64.89,64.62,67.27,72.42,86.2,81.66,66.7
RH2M,2015,12,75,70.18,67.36,74.58,75.47,81.3,84.97,85.5,87.4,83.92,80.61,76.64,71.94,78.39
RH2M,2015,12,75.625,69.24,60.55,66.64,75.75,84.05,89.4,90.75,91.33,88.72,85.82,85.35,77.15,80.51
RH2M,2015,12,76.25,66.74,51.75,56.53,70.02,79.86,86.74,87.76,87.27,84.76,79.03,85.6,74.94,76.05
RH2M,2015,12,76.875,58.23,44.89,49.39,63.62,74.78,79.53,76.4,75.19,74.93,71.99,85,76.98,69.37
RH2M,2015,12,77.5,61.75,48.88,48.75,62.17,72.06,74.65,68.38,69.6,70.73,74.05,87.36,81.52,68.43
RH2M,2015,12.5,75,68.27,62.89,70.08,74.58,81.84,86.81,87.31,89.01,85.98,82.6,78.66,72.62,78.48
RH2M,2015,12.5,75.625,69.21,57.31,62.95,74.53,83.61,90.47,92.2,92.52,90.57,86.56,87.22,78.25,80.58
RH2M,2015,12.5,76.25,64.23,46.7,52.97,66.9,77.26,83.94,84.62,84.64,83.29,76.96,84.44,73.68,73.45
RH2M,2015,12.5,76.875,54,41.3,45.67,60.46,73.13,78,74.88,74.69,74.65,70.76,83.54,73.83,67.21
RH2M,2015,12.5,77.5,58.89,47.73,48.07,59.45,69.69,75.09,69.97,71.51,72.26,73.29,85.96,79.5,67.72
RH2M,2015,8.5,75,71.34,72.1,77.57,75.7,80.25,81.58,81.89,84.32,83.27,81.46,79.5,77.17,78.89
RH2M,2015,8.5,75.625,70.57,69.94,77.37,76.41,80.45,81.46,83.23,84.5,83.6,81.48,79.49,76.91,78.84
RH2M,2015,8.5,76.25,69.85,68.69,76.1,77.28,80.75,81.98,86.19,85.64,84.17,81.6,79.94,77.58,79.21
RH2M,2015,8.5,76.875,74.57,65.32,66.22,74.83,83.9,87.22,89.77,88.52,87.58,84.05,84.63,85.07,81.07
RH2M,2015,8.5,77.5,81.55,70.25,63.62,74.4,84.36,87.82,85.06,80.45,81.5,82.41,89.9,91.12,81.1
RH2M,2015,9,75,72.09,72.7,77.85,75.58,80.41,81.66,81.86,84.22,83.27,80.96,79.04,75.81,78.83
RH2M,2015,9,75.625,70.89,70.72,78.06,76.62,80.61,81.55,83.45,85.27,83.47,81.08,79.05,74.95,78.86
RH2M,2015,9,76.25,68.03,65.04,72.57,76.77,81.46,82.73,85.99,86.64,84.02,81.43,80.06,76.13,78.49
RH2M,2015,9,76.875,75.06,62.99,64.1,76.98,86.75,89.52,90.06,89.17,88.98,87.06,88.85,87.31,82.35
RH2M,2015,9,77.5,80.69,67.2,59.53,74.31,83.67,86.57,82.2,78.51,80.49,82.1,89.89,90.72,79.72
RH2M,2015,9.5,75,72.46,73.22,78.07,75.51,80.41,81.7,81.46,84,82.88,80.43,78.47,74.69,78.64
RH2M,2015,9.5,75.625,71.99,71.99,78.29,76.74,80.73,81.84,83.42,85.79,83.04,80.71,78.4,73.71,78.93
RH2M,2015,9.5,76.25,66.72,60.6,68.24,74.84,80.74,83.11,85.66,86.8,83.55,80.61,79.05,72.98,77.01
RH2M,2015,9.5,76.875,75.16,61.79,64.21,75.95,85.5,89.16,89.53,89.02,88.86,87.48,89.6,86.82,82.05
RH2M,2015,9.5,77.5,75.68,63.76,58.64,73.81,81.53,82.81,77.47,75.56,78.87,82.83,90.13,89.93,77.66
RH2M,2016,10,75,71.05,73.98,76.69,77.82,78.24,80.86,84.02,83.25,84.2,79.61,77.08,75.11,78.5
RH2M,2016,10,75.625,70.55,74.35,77.28,78.6,79.19,81.78,86.45,86.17,85.95,80.17,77.88,75.02,79.46
RH2M,2016,10,76.25,68.19,65.88,68.19,73.95,79.85,87.12,90.24,89.3,87.65,81.76,78,71.73,78.52
RH2M,2016,10,76.875,79.58,68.44,66.42,71.82,81.17,90.4,91.39,90.75,89.41,87.16,82.02,75.63,81.23
RH2M,2016,10,77.5,78.07,66.1,54.76,57.08,68.51,74.13,75.24,74.81,73.04,73.26,69.88,69.57,69.57
RH2M,2016,10.5,75,70.49,73.37,76.88,77.92,78.35,81.12,84.97,84.11,84.94,80.04,76.02,74.24,78.55
RH2M,2016,10.5,75.625,68.87,71.35,75.09,76.58,79.21,82.87,87.85,87.5,87.26,80.29,75.96,73.03,78.84
RH2M,2016,10.5,76.25,66.86,60.74,63.18,69.27,79.16,88.24,91.27,90.19,88.8,81.49,75.38,69.59,77.07
RH2M,2016,10.5,76.875,73.91,59.99,56.88,64.47,77.25,86.99,89.04,88.36,85.72,81.16,72.96,69.26,75.56
RH2M,2016,10.5,77.5,74.51,61.88,49.16,51.38,65.91,72.65,74.47,74.02,71.4,70.08,62.47,64.22,66.05
RH2M,2016,11,75,68.97,73.83,76.94,78.04,78.17,81.31,86.11,85.02,85.91,80.45,75.26,73.58,78.64
RH2M,2016,11,75.625,65.33,66.71,70.81,73.54,79.31,84.52,89.39,88.61,88.25,80.52,73.63,70.47,77.62
RH2M,2016,11,76.25,65.05,58.65,60.48,66.96,79,88.77,91.37,90.19,88.54,80.85,72.81,68.68,76
RH2M,2016,11,76.875,70.81,56.77,50.66,58.2,73,82.06,83.94,82.34,79.11,73.75,65.82,65.33,70.21
RH2M,2016,11,77.5,69.56,56.76,44.78,45.98,62.36,68.98,69.87,68.23,64.17,63.54,55.29,59.51,60.8
RH2M,2016,11.5,75,67.32,73.81,75.68,76.89,78.06,81.8,87.17,86.16,87.06,80.31,74.45,72.15,78.41
RH2M,2016,11.5,75.625,64,64.17,67.04,70.65,79.21,86.53,90.77,89.8,89.06,82.4,73.68,68.17,77.16
RH2M,2016,11.5,76.25,63.32,56.28,57.18,63.91,77.35,88.46,90.74,89.86,87.06,79.78,69.76,65.66,74.18
RH2M,2016,11.5,76.875,68.29,55.19,48.24,53.06,69.55,79.14,80.45,78.27,74.94,69.31,60.44,63.37,66.75
RH2M,2016,11.5,77.5,67.93,54.61,44.59,43.59,60.82,67.65,68.05,66.28,62.32,61.47,53.34,59.04,59.19
RH2M,2016,12,75,66.43,71.25,72.33,73.98,77.84,83.42,88.43,87.59,88.31,80.91,74.22,69.72,77.88
RH2M,2016,12,75.625,64.9,62.35,63.28,67.36,78.23,88.64,92.12,91.25,90.15,85.63,75.99,65.96,77.2
RH2M,2016,12,76.25,60.44,50.66,50.7,57.13,72.88,85.34,88.28,87.66,83.92,76.76,62.87,60.59,69.85
RH2M,2016,12,76.875,62.38,48.7,44.02,46.02,66.19,77.82,79.33,77.67,73.85,66.24,52.95,60.28,63.04
RH2M,2016,12,77.5,68.38,54.23,45.86,42.43,61.75,71.85,73.16,71.96,68.8,64.03,53.91,60.2,61.44
RH2M,2016,12.5,75,65.12,66.3,67.26,69.48,75.91,85.37,89.77,88.76,89,82.35,74.54,66.68,76.74
RH2M,2016,12.5,75.625,65.15,58.87,58.14,62.93,75.55,89.46,92.78,92.09,91.04,87.38,76.39,63.91,76.19
RH2M,2016,12.5,76.25,58.6,48.11,46.07,52.02,69.36,80.96,84.51,83.71,80.56,73.41,55.68,58.97,66.08
RH2M,2016,12.5,76.875,58.61,45.34,41.48,40.46,63.88,76.7,78.02,76.89,73.44,63.23,46.69,58.73,60.38
RH2M,2016,12.5,77.5,67.36,52.77,45.65,39.41,61.36,75.13,76.7,75.29,71.63,63.05,51.53,59.75,61.71
RH2M,2016,8.5,75,71.82,73.83,75.79,77.44,78.64,80.87,82.21,81.9,82.86,79.42,77.92,75.55,78.19
RH2M,2016,8.5,75.625,70.71,73.29,76.07,77.93,78.71,81.69,83.52,82.88,84.09,80.17,78.12,75.21,78.54
RH2M,2016,8.5,76.25,70.34,72.11,75.8,78.54,79.43,83.26,87.53,86.62,87.19,81.01,77.18,74.23,79.45
RH2M,2016,8.5,76.875,79.04,70.77,68.02,72.82,80.63,87.6,90.31,87.83,85.07,78.11,74.95,69.82,78.78
RH2M,2016,8.5,77.5,86.27,74.75,63.5,62.79,75.75,85.31,82.97,78.95,73.97,70.48,77.8,72.71,75.45
RH2M,2016,9,75,71.49,74.18,76.21,77.62,78.07,80.74,82.61,81.73,83.22,79.12,77.74,75.72,78.21
RH2M,2016,9,75.625,69.88,73.31,76.47,78.42,78.54,81.94,84.6,83.78,84.76,79.92,78,75.41,78.76
RH2M,2016,9,76.25,69.08,69.6,73.77,77.39,79.31,84.27,87.7,86.69,86.07,79.17,76.65,72.77,78.56
RH2M,2016,9,76.875,79.39,69.59,67.55,73.91,82.86,89.94,90.76,89.08,86.17,80.79,81.6,72.97,80.42
RH2M,2016,9,77.5,84.38,71.71,59.93,61.66,74.16,83.47,81.11,77.59,74.29,71.05,76.94,72.13,74.05
RH2M,2016,9.5,75,70.96,74.27,76.23,77.69,77.97,80.76,83.29,82.33,83.68,79.32,77.75,75.72,78.34
RH2M,2016,9.5,75.625,70.32,74.33,76.82,78.73,78.84,81.86,85.5,84.94,85.12,80.08,78.5,75.94,79.26
RH2M,2016,9.5,76.25,67.48,67.44,70.11,74.84,78.58,84.49,87.88,86.98,85.33,79.03,76.11,72.3,77.57
RH2M,2016,9.5,76.875,80.04,69.16,66.33,72.73,82.05,89.94,90.78,89.74,87.56,84.54,83.7,75.54,81.05
RH2M,2016,9.5,77.5,79.08,67.96,57.24,60.76,71.57,78.35,77.82,75.61,73.09,72.66,73.65,70.9,71.58
RH2M,2017,10,75,72.18,73.53,77.1,79.23,79.49,82.06,83.51,85,84.22,80.75,75.93,73.15,78.87
RH2M,2017,10,75.625,71.81,72.91,77.9,79.87,80.05,82.63,85.2,87.72,84.91,81.66,76.68,72.24,79.5
RH2M,2017,10,76.25,63.27,58.4,71.57,74.69,81.73,87.21,89.05,90.46,88.4,85.82,80.2,74.3,78.88
RH2M,2017,10,76.875,66.92,57.7,71.64,71.89,83.25,90.74,91.06,91.92,91.57,90.84,88.24,84.49,81.84
RH2M,2017,10,77.5,66.43,54.42,66.58,51.67,69.63,75.48,72.1,79.75,84.82,85.82,86.67,84.91,73.33
RH2M,2017,10.5,75,71.13,73.73,77.06,79.29,79.56,81.82,83.84,86.02,84.47,80.33,75.44,72.93,78.83
RH2M,2017,10.5,75.625,68.85,69.58,75.53,78.89,80.36,83.32,86.62,89.17,85.93,82,76.31,72.78,79.17
RH2M,2017,10.5,76.25,60.3,53.52,68.5,71.43,81.52,88.14,90.44,91.52,89.89,87.3,81.48,76.1,78.5
RH2M,2017,10.5,76.875,61.7,51.59,67.19,65.32,80.78,88.11,88.96,90.45,90.41,89.75,86.08,81.64,78.68
RH2M,2017,10.5,77.5,61.71,51.05,61.58,48.56,68.76,73.18,71.7,77.78,82.42,82.64,83.36,81.31,70.48
RH2M,2017,11,75,70.31,73.56,77.13,79.27,79.41,81.69,84.31,87.05,85.05,79.45,74.86,71.87,78.69
RH2M,2017,11,75.625,64.5,64.32,72.03,77.46,80.92,84.53,88.1,90.39,87.61,82.22,76.56,71.85,78.45
RH2M,2017,11,76.25,60.77,52.38,66.48,71.31,81.52,88.49,90.68,91.53,90.83,88.26,83.52,77.61,78.78
RH2M,2017,11,76.875,59.48,48.61,63.26,61.13,77,82.68,83.16,85.49,88.73,88.51,84.8,79.76,75.39
RH2M,2017,11,77.5,56.14,46.89,56.41,45.62,66.44,68.08,65.61,73.51,80.92,81.45,80.5,76.85,66.67
RH2M,2017,11.5,75,69.3,72.37,76.06,78.5,79.28,81.96,84.94,87.9,85.85,78.96,74.86,70.98,78.44
RH2M,2017,11.5,75.625,62.44,60.56,68.47,75.35,81.59,86.29,89.41,91.11,89.39,84.15,79.7,72.4,78.5
RH2M,2017,11.5,76.25,60.21,50.4,63.13,70.23,81.13,88.04,89.58,90.42,90.73,89.14,85.92,78.49,78.28
RH2M,2017,11.5,76.875,59.45,47.15,60.04,59.36,74.6,78.57,78.18,81.64,87.43,87.53,84.8,78.46,73.27
RH2M,2017,11.5,77.5,55.34,44.67,54.48,44.34,66.08,65.13,62.39,72.47,81.98,83.66,82,75.98,65.85
RH2M,2017,12,75,66.86,68.78,72.44,76.44,79.3,83.4,86.29,88.87,87.08,80.24,75.91,70.47,78.05
RH2M,2017,12,75.625,61.7,56.62,63.62,72.02,81.76,88.29,90.9,91.84,90.9,87.42,83.73,74.44,78.73
RH2M,2017,12,76.25,55.69,43.74,55.5,64.68,78.5,85.09,85.99,87.44,88.86,88.42,85.61,77.02,74.9
RH2M,2017,12,76.875,55.67,41.46,53.46,55.17,72.9,76.61,75.39,80.17,86,86.33,84.5,77.2,70.59
RH2M,2017,12,77.5,56.94,44.22,53.19,44.94,67.92,67.94,67.02,76.18,84.27,85.93,85.35,78.01,67.82
RH2M,2017,12.5,75,62.37,62.53,66.41,71.99,78.11,85.18,87.92,89.82,88.32,82.6,77.02,69.6,76.9
RH2M,2017,12.5,75.625,58.87,49.46,56.9,66.76,80.28,89.03,91.67,92.21,91.55,88.95,84.52,74.74,77.24
RH2M,2017,12.5,76.25,53.56,38.86,48.02,58.81,76.08,81.23,81.47,83.83,86.87,86.78,84.09,75.65,71.47
RH2M,2017,12.5,76.875,52.86,38.1,46.47,50.03,70.81,75.07,73.2,78.62,85.03,85.98,84.68,77.91,68.42
RH2M,2017,12.5,77.5,57.06,44.22,49.73,42.81,66.07,71.4,69.67,78.36,85.02,85.83,85.78,79.93,68.15
RH2M,2017,8.5,75,72.02,72.4,76.64,80.28,80.22,83.09,82.83,83.43,84.44,80.86,76.83,73.48,78.9
RH2M,2017,8.5,75.625,71.39,71.54,77.06,80.72,80.4,83.08,83.11,85.28,84.6,81,77.47,73.27,79.11
RH2M,2017,8.5,76.25,70.25,69.8,77.73,81.46,80.96,84.21,85.42,89.39,85.61,81.75,77.77,74,79.92
RH2M,2017,8.5,76.875,64.13,59.91,70.04,76.38,79.36,87.15,87.75,89.35,88.75,86.51,82.68,81.6,79.58
RH2M,2017,8.5,77.5,68.19,61.47,65.17,63.38,72.84,81.93,80.05,80.45,84.39,82.81,87.52,86.93,76.35
RH2M,2017,9,75,71.71,72.76,76.93,79.94,79.78,82.67,82.88,83.97,84.58,81.06,76.58,72.62,78.82
RH2M,2017,9,75.625,71.17,72.14,77.2,80.46,80.14,82.98,84.07,86.7,84.97,81.23,77.11,72.27,79.24
RH2M,2017,9,76.25,66.88,66.11,74.99,79.41,80.74,84.5,86.24,89.51,86.28,82.36,77.92,73.2,79.08
RH2M,2017,9,76.875,64.21,54.86,70.46,76.15,82.05,89.02,89.06,90.04,90.62,89.37,86.94,83.93,80.71
RH2M,2017,9,77.5,65.24,55.57,64.73,62.13,71.59,80.74,78.14,79.78,85.74,84.88,88.02,86.58,75.38
RH2M,2017,9.5,75,72.19,73.22,77.09,79.5,79.42,82.44,83.32,84.29,84.31,81.02,75.99,72.24,78.78
RH2M,2017,9.5,75.625,72.13,73.15,78.08,80.24,79.94,82.88,84.68,87.05,84.85,81.61,76.96,71.76,79.48
RH2M,2017,9.5,76.25,65.18,62.46,72.1,76.43,79.65,84.65,86.48,88.7,86.01,82.67,77.55,71.63,77.88
RH2M,2017,9.5,76.875,65.3,55.85,70.97,73.07,82.4,89.7,89.69,90.68,91.05,90.01,87.61,84.29,81.04
RH2M,2017,9.5,77.5,64.98,54.62,67.02,57.53,71.06,78.51,74.61,80.42,86.68,87.06,87.49,85,74.71
RH2M,2018,10,75,71.8,73.75,78.3,78.25,78.88,82.34,84.15,87.49,80.6,78.04,77.18,74.62,78.82
RH2M,2018,10,75.625,71.76,72.58,77.86,79.16,79.81,83.26,86.52,89.53,82.14,78.6,76.8,74.42,79.42
RH2M,2018,10,76.25,66.89,58.33,66.61,76.72,84.17,87.83,90.33,90.99,85.27,82.61,78.88,74.33,78.71
RH2M,2018,10,76.875,77.65,63.89,65.63,74.58,87,91.13,92.96,93,88.65,88.12,87.5,84.05,82.97
RH2M,2018,10,77.5,72.17,65.15,57.64,63.12,75.69,75.25,75.5,74.25,74.1,82.4,84.78,78.02,73.23
RH2M,2018,10.5,75,71.37,72.57,78,78.32,78.65,82.2,84.92,88.22,81,77.67,76.46,73.86,78.64
RH2M,2018,10.5,75.625,69.66,68.61,74.79,78.74,80.38,83.94,87.74,90.56,83.59,78.8,76.86,73.36,78.98
RH2M,2018,10.5,76.25,65.08,54.63,61.68,74.79,85.37,89.18,91.42,91.85,87.01,83.83,80.52,74.16,78.44
RH2M,2018,10.5,76.875,71.4,60.34,58.23,69.21,85.46,89.74,91.33,91.84,87.83,85.35,84.85,79.04,79.67
RH2M,2018,10.5,77.5,69.78,64.5,53.73,56.51,74.23,74.63,75.96,74.77,72.37,78.43,80.2,75.06,70.9
RH2M,2018,11,75,71.64,71.5,77.78,78.6,78.65,82.23,85.72,88.77,81.57,77.52,75.29,72.9,78.56
RH2M,2018,11,75.625,66.81,63.08,70.13,77.97,81.84,85.15,89.11,91.15,84.9,79.62,76.27,71.6,78.23
RH2M,2018,11,76.25,65.57,55.69,59.64,73.27,85.15,89.77,91.95,92.18,87.47,85.16,82.49,74.35,78.69
RH2M,2018,11,76.875,68.32,59.77,53.68,63.76,81.41,85.87,86.95,87.52,83.14,82.95,81.67,75.06,75.94
RH2M,2018,11,77.5,65.42,59.96,48.33,50.88,71.87,71.95,73.02,70.93,69.05,75.23,75.18,69.67,66.85
RH2M,2018,11.5,75,71.77,70.48,76.74,78.38,79.36,82.78,86.54,89.17,82.47,77.88,74.52,72.17,78.58
RH2M,2018,11.5,75.625,65.9,59.34,66.21,75.98,83.51,87.1,90.53,91.62,86.08,82.21,78.12,71.97,78.33
RH2M,2018,11.5,76.25,65.05,54.31,57.07,69.41,83.01,89.53,91.37,91.58,87.09,85.41,82.37,73.46,77.61
RH2M,2018,11.5,76.875,66.39,57.48,51.36,59.03,77.48,81.87,82.68,82.4,77.55,80.51,77.07,71.18,72.18
RH2M,2018,11.5,77.5,64.04,56.94,46.06,49.4,70.79,69.74,70.83,67.57,67.57,74.29,72.68,66.93,64.8
RH2M,2018,12,75,70.26,67.02,72.9,76.56,80.79,84.59,87.92,89.87,83.93,79.23,75.18,71.73,78.41
RH2M,2018,12,75.625,65.45,55.96,61.8,71.88,84.1,89.54,92.15,92.33,87.53,85.46,81.4,73.34,78.55
RH2M,2018,12,76.25,61.04,48.1,50.94,61.88,78.97,87.09,88.47,88.34,83.68,82.53,77.19,68.5,73.22
RH2M,2018,12,76.875,62.59,50.3,46.26,52.93,74.74,79.19,79.65,78.53,74.07,76.56,71.33,63.89,67.62
RH2M,2018,12,77.5,65.58,55.96,45.88,49.14,71.16,70.77,72.74,69.74,69.44,73.44,71.07,65.33,65.09
RH2M,2018,12.5,75,66.64,60.27,66.38,72.43,81.04,86.93,89.51,90.75,85.12,80.74,75.63,70.02,77.23
RH2M,2018,12.5,75.625,63.62,50.97,55.89,66.27,82.54,90.7,92.76,92.58,88.28,85.42,80.32,71.86,76.93
RH2M,2018,12.5,76.25,60.02,46.23,47.21,56.04,76.24,83.56,84.48,83.7,78.99,79,71.69,63.48,69.37
RH2M,2018,12.5,76.875,62.83,47.67,43.41,48.47,73.32,78.05,77.63,76.39,73.1,74.06,68.18,57.88,65.21
RH2M,2018,12.5,77.5,67.23,55.26,44.99,47.14,69.62,73.05,74.24,72.18,70.68,70.77,68.29,62.11,64.71
RH2M,2018,8.5,75,70.5,72.99,78.26,78.01,79.94,82.63,83.73,84.47,80.95,79.53,77.58,73.79,78.56
RH2M,2018,8.5,75.625,69.92,70.5,77.96,78.66,80.22,83.35,86.25,87.26,81.36,79.74,77.32,73.55,78.89
RH2M,2018,8.5,76.25,69.46,68.48,76.17,79.32,80.87,85.07,89.84,91.25,83.59,79.99,77.2,73.59,79.64
RH2M,2018,8.5,76.875,72.13,64.01,67.69,74.39,81.71,89.32,91.42,92.09,87.89,83.57,82.08,78.14,80.47
RH2M,2018,8.5,77.5,77.43,67.31,65.93,70.95,79.13,84.97,82.91,84.53,78.67,84.66,86.79,78.35,78.54
RH2M,2018,9,75,70.82,73.8,77.99,77.87,79.42,82.34,83.59,85.31,80.78,79.39,77.52,73.83,78.58
RH2M,2018,9,75.625,70.25,71.78,77.71,78.67,80.01,83.46,86.4,87.82,81.54,79.96,77.16,73.31,79.05
RH2M,2018,9,76.25,68.92,66.05,72.61,77.52,80.68,85.61,89.23,89.76,82.83,80.44,77.05,73.15,78.73
RH2M,2018,9,76.875,75.11,62.29,65.37,75.19,82.88,89.76,91.45,91.82,87.52,87.33,86.02,81.9,81.51
RH2M,2018,9,77.5,75.19,63.75,60.92,67.23,77.02,81.22,79.73,81.84,77.67,84.91,86.82,77.77,76.25
RH2M,2018,9.5,75,71.56,74.13,78.09,77.99,79.11,82.33,83.71,86.46,80.56,78.73,77.52,74.51,78.75
RH2M,2018,9.5,75.625,71.92,73.83,78.01,78.85,79.84,83.42,86.26,88.59,81.65,79.48,77.18,74.44,79.49
RH2M,2018,9.5,76.25,67.83,63.48,69.16,76.18,80.79,85.34,88.44,89.1,82.29,79.99,76.04,72.19,77.66
RH2M,2018,9.5,76.875,77.33,63.06,65.06,74.75,84.96,89.94,91.76,92.02,87.45,87.76,86.93,83.71,82.19
RH2M,2018,9.5,77.5,71.68,62.3,57.78,66.13,77.14,77.65,76.99,77.25,76.45,84.81,86.36,77.1,74.38
RH2M,2019,10,75,68.46,75.07,76.8,77.67,78.54,80.93,82.12,83.71,83.05,79.46,78.86,74.84,78.3
RH2M,2019,10,75.625,67.92,74.82,77.33,78.42,79.12,81.8,83.02,84.59,83.29,79.8,78.69,74.18,78.59
RH2M,2019,10,76.25,62.12,61.76,64.03,71.73,78.18,84.88,86.91,88.79,87.28,84.63,81.03,76.25,77.38
RH2M,2019,10,76.875,70.49,64.86,61.01,66.29,77.91,87.41,89.43,92.46,91.82,90.35,88.57,86.54,80.69
RH2M,2019,10,77.5,66.89,60.51,47.18,54.85,61.15,70.53,71.19,75.26,80.94,87.44,88.96,89.85,71.29
RH2M,2019,10.5,75,68.21,74.35,76.98,77.97,78.66,80.81,82.4,84.02,83.58,79.72,78.31,74.65,78.32
RH2M,2019,10.5,75.625,66.44,71.37,74.71,77.02,78.67,81.87,84.1,85.91,84.59,80.81,79.29,75.44,78.38
RH2M,2019,10.5,76.25,59.34,57.47,59.76,68.58,76.9,85.08,88.33,90.74,89.18,86.75,84.43,80.2,77.34
RH2M,2019,10.5,76.875,64.25,57.22,52.9,61.5,74.74,83.73,86.88,90.9,90.79,89.69,88.7,86.97,77.48
RH2M,2019,10.5,77.5,64.77,55.58,43.01,50.58,60.11,68.45,70.66,73.77,78.74,85.11,87.48,87.36,68.88
RH2M,2019,11,75,67.6,73.85,77.06,78.21,79.05,80.54,82.71,84.61,84.12,80.21,77.49,73.01,78.22
RH2M,2019,11,75.625,62.44,66.03,70.05,74.75,78.46,82.3,85.55,87.71,86.1,82.51,79.43,74.89,77.58
RH2M,2019,11,76.25,58.36,56.59,58.12,66.71,76.18,84.9,89.02,91.86,90.24,88.79,86.57,82.74,77.63
RH2M,2019,11,76.875,60.07,52.66,47.49,56.02,70.6,79,81.78,87.3,88.48,89.13,88.84,87.32,74.19
RH2M,2019,11,77.5,58.16,49.03,39.68,46.76,56.21,66.27,67.25,71.85,77.58,83.92,85.89,83.1,65.57
RH2M,2019,11.5,75,66.95,72.68,75.35,77.24,78.97,80.65,83.52,85.71,84.81,81.03,77.42,72.29,78.07
RH2M,2019,11.5,75.625,60.27,61.59,65.11,71.89,77.26,83.38,87.41,89.86,88.03,85.87,81.65,76.63,77.5
RH2M,2019,11.5,76.25,55.94,54.87,54.72,63.26,74.95,84.01,88.48,91.83,90.55,90.6,87.71,84.32,76.9
RH2M,2019,11.5,76.875,55.59,51.7,44.98,51.76,68.65,76.24,78.56,84.64,86.3,88.99,88.49,86.22,71.97
RH2M,2019,11.5,77.5,54.16,47.83,39.17,45.71,56.14,65.77,66,72.36,79.47,85.39,86.23,81.92,65.11
RH2M,2019,12,75,65.2,68.68,71.08,74.53,77.26,81.49,85.28,87.54,86.28,83.22,78.63,73.71,77.79
RH2M,2019,12,75.625,58.93,57.23,59.92,68.06,74.22,84.38,89.52,92.01,90.37,90.13,85.56,81.1,77.74
RH2M,2019,12,76.25,49.56,49.47,47.22,56.83,71.22,80.52,85.25,89.49,89.05,90.24,87.23,83.77,73.46
RH2M,2019,12,76.875,48.25,48.21,38.95,47.06,67.43,74.18,76.79,82.49,84.03,87.88,86.46,82.4,68.8
RH2M,2019,12,77.5,53.82,49.24,38.98,45.34,61.42,68.24,69.75,76.13,82.69,87.3,86.69,82.54,66.95
RH2M,2019,12.5,75,60.45,62.08,65.04,69.76,73.13,81.97,87.06,89.23,87.95,86.43,80.05,75.5,76.64
RH2M,2019,12.5,75.625,54.26,52.09,53.83,62.9,69.69,84.04,90.36,92.85,91.79,92.39,86.63,82.71,76.27
RH2M,2019,12.5,76.25,45.88,47.03,41.46,51.88,67.25,76.6,81.04,85.93,86.58,88.74,85.59,80.91,70.04
RH2M,2019,12.5,76.875,45.96,46.32,33.96,42.93,65.55,72.13,74.39,79.82,82.17,86.63,84.52,78.76,66.21
RH2M,2019,12.5,77.5,53.03,49.65,37.2,42.69,62.17,69.19,71.8,77.47,82.94,86.76,85.06,80.37,66.63
RH2M,2019,8.5,75,68.29,74.41,76.13,77.85,77.99,80.64,82.25,82.94,83.02,80.72,79.18,76.83,78.37
RH2M,2019,8.5,75.625,66.85,73.27,76.18,78,78.46,81.06,83.02,82.96,83.22,81.17,78.55,75.68,78.22
RH2M,2019,8.5,76.25,65.92,72.63,75.33,78.31,79.54,82.24,85.24,83.31,83.63,81.02,78,75.96,78.45
RH2M,2019,8.5,76.875,65.54,65.03,63.48,71.07,77.73,85.06,87.17,87.38,87.29,84.47,83.47,83.97,78.55
RH2M,2019,8.5,77.5,67.32,62.74,56.83,61.67,69.52,80.74,80.15,81.71,84.2,86.92,89,90.16,75.99
RH2M,2019,9,75,68.61,74.78,76.32,77.66,78.02,80.68,82.03,83.34,83.04,80.21,78.61,74.77,78.18
RH2M,2019,9,75.625,67.49,73.76,76.76,78.18,78.65,81.18,83.18,83.45,83.24,80.59,77.87,73.95,78.21
RH2M,2019,9,76.25,64.45,68.73,72.19,75.8,78.39,82.2,85.16,84.72,84.24,81.31,77.24,75.09,77.51
RH2M,2019,9,76.875,64.93,61.49,59.56,68.84,77.46,86.22,87.33,89.97,89.94,88.81,86.83,85.73,79.02
RH2M,2019,9,77.5,64.45,56.93,50.94,56.83,67.28,78.66,77.1,80.48,83.75,87.43,89.01,89.75,73.65
RH2M,2019,9.5,75,68.27,75.15,76.66,77.55,78.35,80.83,81.95,83.6,82.93,79.58,78.96,74.23,78.18
RH2M,2019,9.5,75.625,68.02,75.06,77.31,78.35,79.1,81.51,82.96,84.08,83.13,79.94,78.61,73.57,78.48
